step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
353,PAYMENT,9430.9,C1922859660,0.0,0.0,M1048473561,0.0,0.0
353,PAYMENT,9116.72,C1649378566,0.0,0.0,M2000014746,0.0,0.0
353,TRANSFER,274077.3,C1630251282,32079.0,0.0,C82032947,2834540.32,3108617.61
353,PAYMENT,9597.08,C744886857,0.0,0.0,M849335670,0.0,0.0
353,CASH_OUT,185512.22,C1797232546,190773.0,5260.78,C1663082898,3820258.49,4005770.71
353,CASH_OUT,94886.39,C1472254186,51658.0,0.0,C111786931,1276247.21,1371133.6
353,TRANSFER,617431.06,C1269330945,0.0,0.0,C1186664497,1164442.78,1781873.84
353,TRANSFER,434256.32,C122698855,0.0,0.0,C896446959,2917664.55,3351920.88
353,TRANSFER,31515.15,C283449768,0.0,0.0,C439703382,1298007.08,1329522.23
353,TRANSFER,225513.54,C1106500830,0.0,0.0,C759785823,428737.22,654250.76
353,TRANSFER,422081.1,C1232314525,0.0,0.0,C507696401,763312.34,1185393.44
353,TRANSFER,355757.41,C1329991376,0.0,0.0,C1638625634,382248.91,738006.32
353,TRANSFER,137424.2,C2002155209,0.0,0.0,C624738390,963409.31,1100833.51
353,TRANSFER,3289779.77,C681329105,0.0,0.0,C1876731592,4646222.97,7936002.74
353,TRANSFER,1929245.0,C2092919575,0.0,0.0,C1370472118,2126052.67,4055297.67
353,TRANSFER,435546.57,C66112222,0.0,0.0,C993751000,568320.6,1003867.17
353,TRANSFER,1895876.47,C1205077079,0.0,0.0,C1399479464,5094372.9,6996730.31
353,TRANSFER,454192.13,C218912693,0.0,0.0,C22739495,527764.45,1249344.52
353,TRANSFER,777799.56,C183263952,0.0,0.0,C2077097385,1255518.88,2033318.44
353,TRANSFER,2069195.27,C256900969,0.0,0.0,C823269721,2281858.03,4351053.3
353,TRANSFER,653090.53,C1751037035,0.0,0.0,C1454715430,6421111.23,7074201.77
353,TRANSFER,578880.3,C125888298,0.0,0.0,C1386208437,1623601.6,2202481.91
353,TRANSFER,596518.41,C1846800360,0.0,0.0,C169412807,1.244755963E7,1.304407804E7
353,TRANSFER,308750.28,C517468660,0.0,0.0,C1677141826,599668.83,908419.11
353,TRANSFER,279169.6,C53998505,0.0,0.0,C1062399115,859150.99,1138320.59
353,TRANSFER,75541.6,C51309906,0.0,0.0,C15647374,3707183.86,3782725.46
353,TRANSFER,74983.61,C1913859700,0.0,0.0,C340569212,943564.1,1018547.71
353,TRANSFER,259010.25,C1399466387,0.0,0.0,C242881641,3146969.64,3465766.09
353,CASH_OUT,224502.23,C1878799084,9984.0,0.0,C181486468,2535030.71,2759532.93
353,CASH_IN,349059.13,C468461116,627191.0,976250.13,C1948788662,0.0,0.0
353,CASH_OUT,27453.73,C1885850555,49595.0,22141.27,C1728397278,465534.83,492988.56
353,CASH_OUT,112803.49,C1917010581,100103.0,0.0,C544582172,42649.78,155453.27
353,TRANSFER,2198580.12,C2091279715,2729.0,0.0,C1641481642,120317.27,2318897.39
353,CASH_OUT,7897.32,C100757773,218547.0,210649.68,C1228456885,197080.76,204978.08
353,CASH_IN,86439.25,C1224038501,26841.0,113280.25,C520148931,480725.47,394286.22
353,PAYMENT,20839.24,C541785092,113280.25,92441.01,M1871185939,0.0,0.0
353,CASH_IN,220104.64,C1644991990,2907.0,223011.64,C2022312055,66676.94,0.0
353,PAYMENT,15568.37,C5824418,223011.64,207443.27,M2005248369,0.0,0.0
353,PAYMENT,5151.38,C1482882818,207443.27,202291.89,M1590129373,0.0,0.0
353,PAYMENT,14055.56,C413406056,202291.89,188236.33,M1110503212,0.0,0.0
353,PAYMENT,5454.86,C233144967,188236.33,182781.47,M1758550140,0.0,0.0
353,PAYMENT,33932.39,C1347823965,182781.47,148849.09,M358278644,0.0,0.0
353,PAYMENT,14899.49,C873114722,148849.09,133949.59,M1450840103,0.0,0.0
353,PAYMENT,2231.75,C931649396,133949.59,131717.85,M1966137653,0.0,0.0
353,PAYMENT,3213.7,C347613773,131717.85,128504.14,M306576341,0.0,0.0
353,PAYMENT,28254.33,C460370590,247546.0,219291.67,M1765523852,0.0,0.0
353,CASH_IN,282871.34,C1006920868,607.0,283478.34,C475183062,105718.56,0.0
353,TRANSFER,633203.06,C27442082,283478.34,0.0,C1899242034,3524522.15,4157725.21
353,CASH_OUT,611.85,C534252874,222996.0,222384.15,C477319494,473381.93,473993.78
353,TRANSFER,235991.98,C676894876,110434.0,0.0,C2081201367,252725.4,488717.38
353,CASH_OUT,110672.46,C937879671,20633.0,0.0,C351753694,0.0,110672.46
353,CASH_OUT,147440.98,C588069506,0.0,0.0,C2043014422,955738.31,1103179.29
353,CASH_OUT,144078.05,C2086715892,138.0,0.0,C1773710138,1617677.18,1761755.23
353,TRANSFER,710726.67,C277883548,223244.0,0.0,C2050767984,502330.37,1722122.2
353,CASH_OUT,139327.11,C271965609,0.0,0.0,C1625226992,1493160.82,1632487.93
353,CASH_OUT,140095.88,C1512451079,16701.0,0.0,C1605824099,762655.33,1173822.2
353,CASH_OUT,96117.83,C540228054,0.0,0.0,C752926060,7404881.76,7500999.59
353,PAYMENT,11476.26,C828777350,70075.0,58598.74,M251685014,0.0,0.0
353,DEBIT,2033.1,C1689070437,5484.0,3450.9,C326082069,1308605.18,1310638.28
353,PAYMENT,14901.71,C1567183791,5161.0,0.0,M1561538967,0.0,0.0
353,DEBIT,924.69,C1373349499,11336.0,10411.31,C1692212856,25905.08,0.0
353,CASH_OUT,70819.22,C1545619750,568.0,0.0,C409181169,0.0,70819.22
353,CASH_OUT,209777.27,C1271106854,1844.0,0.0,C1258431996,1120515.16,1330292.43
353,CASH_IN,22614.01,C261653056,5049.0,27663.01,C1279424390,1787097.92,1764483.92
353,CASH_OUT,30685.71,C58463670,75240.0,44554.29,C684480275,0.0,41354.73
353,PAYMENT,3704.08,C1573586310,44554.29,40850.21,M179702180,0.0,0.0
353,PAYMENT,13017.99,C1106706480,40850.21,27832.22,M583363613,0.0,0.0
353,CASH_OUT,8901.19,C665303798,19031.0,10129.81,C1675113192,0.0,8901.19
353,CASH_OUT,434587.33,C501644431,10129.81,0.0,C1532048443,459297.82,893885.15
353,CASH_OUT,285865.61,C1684605315,149348.0,0.0,C1277765115,548769.42,834635.03
353,PAYMENT,9170.93,C1841636503,0.0,0.0,M1999590355,0.0,0.0
353,CASH_OUT,149046.66,C1493388221,781234.0,632187.34,C1164575982,0.0,149046.66
353,PAYMENT,24736.78,C1963615247,103130.0,78393.22,M833554341,0.0,0.0
353,PAYMENT,1982.26,C1016294280,78393.22,76410.96,M2131661060,0.0,0.0
353,CASH_OUT,120233.95,C1501739254,22392.0,0.0,C1373272864,45609.17,165843.11
353,CASH_IN,75393.48,C282660428,53191.0,128584.48,C902085330,150620.79,75227.3
353,PAYMENT,10191.67,C934410484,128584.48,118392.81,M1019005367,0.0,0.0
353,PAYMENT,3663.06,C1890948062,118392.81,114729.76,M675694826,0.0,0.0
353,CASH_OUT,135636.1,C277377870,16229.0,0.0,C1414350243,127449.92,263086.02
353,CASH_OUT,12225.38,C1243869593,0.0,0.0,C781939819,324536.32,336761.7
353,CASH_OUT,141247.58,C374648928,8023.0,0.0,C1692466509,29150.24,170397.83
353,CASH_OUT,47200.81,C214936408,21937.0,0.0,C1882599464,707894.37,755095.18
353,PAYMENT,20963.72,C1603185548,270.0,0.0,M175384285,0.0,0.0
353,CASH_OUT,325750.48,C957370435,0.0,0.0,C242654660,351976.76,677727.24
353,CASH_IN,131723.08,C1215605074,10281.0,142004.08,C1643758648,856330.13,724607.05
353,CASH_OUT,145074.67,C1644996891,137645.0,0.0,C723252611,34846.23,179920.9
353,PAYMENT,19018.63,C1231366473,480098.0,461079.37,M1917647470,0.0,0.0
353,TRANSFER,1112284.51,C522183500,461079.37,0.0,C1134134070,1.124551544E7,1.235779995E7
353,TRANSFER,1075400.7,C408733125,0.0,0.0,C811097337,3957944.58,5033345.28
353,TRANSFER,731130.13,C2014550246,0.0,0.0,C1661320351,975992.16,1707122.29
353,TRANSFER,285335.36,C1830392320,0.0,0.0,C30008946,296280.36,581615.72
353,TRANSFER,148960.22,C226236780,0.0,0.0,C1085833529,929010.08,1077970.3
353,TRANSFER,657460.62,C1936754667,0.0,0.0,C129077530,2243572.95,2901033.57
353,TRANSFER,182789.59,C398521803,0.0,0.0,C1599948002,368145.45,550935.04
353,TRANSFER,3970608.1,C921234593,0.0,0.0,C1604106607,1.39765655E7,1.79471736E7
353,TRANSFER,510367.1,C1538405481,0.0,0.0,C1033422691,3058700.18,3569067.28
353,TRANSFER,421144.02,C738897707,0.0,0.0,C1225180335,2.21604006E7,2.258154462E7
353,TRANSFER,872866.31,C1014266316,0.0,0.0,C1001619347,7121487.34,7994353.65
353,TRANSFER,1131590.3,C1292371719,0.0,0.0,C824384339,8481933.23,9613523.53
353,TRANSFER,582946.94,C131294131,0.0,0.0,C1488534785,660773.47,1243720.42
353,TRANSFER,2360431.39,C2119825301,0.0,0.0,C553881139,1.236695294E7,1.472738432E7
353,TRANSFER,359465.07,C1643928459,0.0,0.0,C1678797929,1764025.66,2123490.73
353,CASH_OUT,270575.15,C1824610444,5823.0,0.0,C1214825339,38049.76,308624.91
353,CASH_OUT,9560.99,C1880318044,0.0,0.0,C1179898445,67538.41,77099.41
353,PAYMENT,45383.94,C1095226516,13425.0,0.0,M1122299700,0.0,0.0
353,PAYMENT,8017.05,C612883164,237.0,0.0,M1333612432,0.0,0.0
353,PAYMENT,18119.55,C811712927,24370.0,6250.45,M1436095976,0.0,0.0
353,PAYMENT,18954.2,C1339192509,33200.0,14245.8,M1794552600,0.0,0.0
353,CASH_OUT,414182.48,C1420159712,14245.8,0.0,C820463784,1038619.11,1452801.58
353,CASH_OUT,58409.89,C1225688009,1112.0,0.0,C772111307,60662.41,0.0
353,PAYMENT,4567.18,C363164105,0.0,0.0,M1242852886,0.0,0.0
353,CASH_IN,301415.04,C832401246,6058.0,307473.04,C1916623850,31438.84,0.0
353,CASH_OUT,241386.36,C204513903,20560.0,0.0,C1228023606,1647861.59,1889247.95
353,CASH_OUT,153309.08,C841330969,103787.0,0.0,C1663407208,0.0,153309.08
353,PAYMENT,21877.81,C1529351573,0.0,0.0,M26574385,0.0,0.0
353,CASH_OUT,562013.16,C138381238,30906.0,0.0,C1019069399,611885.05,1173898.21
353,CASH_IN,246562.1,C395133649,147305.0,393867.1,C748916305,547218.54,300656.44
353,CASH_OUT,154945.97,C215134480,55564.0,0.0,C2011616757,479892.05,634838.02
353,CASH_IN,5152.25,C639382093,510.0,5662.25,C1138216488,209152.06,203999.81
353,PAYMENT,168.85,C1382679311,16429.0,16260.15,M789338201,0.0,0.0
353,CASH_OUT,9763.29,C911156889,16260.15,6496.86,C1839983459,372204.71,381968.0
353,CASH_OUT,616.75,C1896277063,359.0,0.0,C962571969,55338.37,55955.13
353,PAYMENT,10855.67,C1937171219,20807.0,9951.33,M1047901108,0.0,0.0
353,PAYMENT,20580.8,C1908486413,9951.33,0.0,M933480366,0.0,0.0
353,CASH_IN,194774.33,C1930023986,9271.0,204045.33,C370561045,0.0,0.0
353,CASH_OUT,52958.98,C1626485236,156746.0,103787.02,C1248151129,0.0,52958.98
353,CASH_OUT,11899.01,C415448510,467367.0,455467.99,C1980899406,0.0,11899.01
353,PAYMENT,3123.75,C829687743,5547.0,2423.25,M207748583,0.0,0.0
353,PAYMENT,5493.51,C2104299534,164.0,0.0,M2093153488,0.0,0.0
353,PAYMENT,13864.06,C1838830856,0.0,0.0,M1847002009,0.0,0.0
353,PAYMENT,24713.72,C2079298357,0.0,0.0,M270587108,0.0,0.0
353,PAYMENT,16199.25,C791540221,19926.0,3726.75,M2037396554,0.0,0.0
353,PAYMENT,3963.13,C2122413674,67737.0,63773.87,M1745885866,0.0,0.0
353,PAYMENT,11785.14,C686996556,63773.87,51988.73,M1356341116,0.0,0.0
353,PAYMENT,7146.28,C622788907,8625.0,1478.72,M1303550568,0.0,0.0
353,PAYMENT,5946.81,C1889488718,21311.0,15364.19,M1613532638,0.0,0.0
353,CASH_OUT,143521.53,C1030213289,1072.0,0.0,C1715177866,1289501.88,1433023.41
353,CASH_IN,236812.66,C1683976887,9941.0,246753.66,C1224829040,215225.2,0.0
353,CASH_OUT,38928.16,C1857070157,156536.0,117607.84,C1228911126,0.0,38928.16
353,TRANSFER,3213199.75,C1794545208,24602.0,0.0,C645455661,1543093.58,4756293.33
353,PAYMENT,8475.28,C1776750409,75499.0,67023.72,M1991377416,0.0,0.0
353,CASH_OUT,99217.13,C499860063,69657.0,0.0,C62950506,0.0,99217.13
353,PAYMENT,18670.55,C1129468040,0.0,0.0,M312382188,0.0,0.0
353,PAYMENT,21792.1,C1952080117,0.0,0.0,M868490651,0.0,0.0
353,CASH_OUT,318804.9,C1648610683,6171.0,0.0,C604366966,1021050.55,1339855.45
353,CASH_IN,132940.07,C70003245,22241.0,155181.07,C119434384,0.0,0.0
353,TRANSFER,915414.5,C592883605,6094.0,0.0,C1952742190,1037628.01,1953042.51
353,PAYMENT,5911.08,C820860577,0.0,0.0,M1278832082,0.0,0.0
353,CASH_OUT,161362.05,C698436410,22034.0,0.0,C1207657408,687358.49,848720.54
353,PAYMENT,6888.03,C1067279260,0.0,0.0,M1704944272,0.0,0.0
353,CASH_OUT,238605.76,C1657783308,8902.0,0.0,C1777474044,1914866.19,2153471.95
353,CASH_IN,319646.41,C1091873780,11658.0,331304.41,C19548463,1287361.42,967715.01
353,PAYMENT,26906.67,C356622793,21210.0,0.0,M190110227,0.0,0.0
353,PAYMENT,16319.42,C396857553,57094.0,40774.58,M1929958106,0.0,0.0
353,PAYMENT,5259.23,C1809803931,40774.58,35515.35,M1190568369,0.0,0.0
353,PAYMENT,4698.99,C1845264550,13274.0,8575.01,M1490485697,0.0,0.0
353,CASH_OUT,239384.63,C1221342194,50097.0,0.0,C789462439,536228.46,775613.09
353,CASH_OUT,330743.32,C994375795,28857.0,0.0,C1691830569,1079011.5,1409754.82
353,DEBIT,1459.61,C850699789,206268.0,204808.39,C575611536,1084696.25,1086155.87
353,DEBIT,4122.8,C1384997011,56130.0,52007.2,C2022789755,6482146.93,6486269.74
353,TRANSFER,2164031.68,C2071435923,99506.0,0.0,C1956284957,453566.34,2928104.5
353,PAYMENT,28653.01,C1735156462,2414.0,0.0,M1895769280,0.0,0.0
353,TRANSFER,2261282.46,C1229937588,22409.0,0.0,C1792239904,0.0,2261282.46
353,PAYMENT,14800.22,C246149900,0.0,0.0,M181705509,0.0,0.0
353,CASH_OUT,241167.46,C59008923,118540.0,0.0,C943313398,186503.69,427671.14
353,PAYMENT,14113.94,C807739044,0.0,0.0,M1632086079,0.0,0.0
353,PAYMENT,11236.52,C1340344961,0.0,0.0,M1878787161,0.0,0.0
353,PAYMENT,22498.86,C2008348476,15862.0,0.0,M728674213,0.0,0.0
353,PAYMENT,33279.35,C1152452683,15260.0,0.0,M1264583240,0.0,0.0
353,PAYMENT,818.1,C465371407,0.0,0.0,M1165006426,0.0,0.0
353,PAYMENT,39813.64,C164572655,244463.0,204649.36,M1115032796,0.0,0.0
353,CASH_OUT,369771.7,C825280740,31383.0,0.0,C161848150,2136993.92,2506765.62
353,CASH_IN,80156.47,C1890802398,184.0,80340.47,C1316756706,0.0,0.0
353,CASH_IN,171347.53,C14922098,80340.47,251688.01,C2024737426,2268454.61,2097107.07
353,CASH_OUT,188958.04,C1912687966,421378.0,232419.96,C1073321420,26584.75,215542.8
353,CASH_OUT,230016.39,C1161939986,232419.96,2403.56,C1971197951,402793.51,632809.9
353,CASH_IN,105428.19,C793648078,210704.54,316132.74,C281357771,1797382.04,1691953.85
353,PAYMENT,21903.72,C842745716,316132.74,294229.01,M1252558800,0.0,0.0
353,PAYMENT,16946.88,C21165003,66922.0,49975.12,M1577916486,0.0,0.0
353,CASH_IN,14540.47,C912651284,202503.0,217043.47,C1853761874,91859.17,77318.7
353,CASH_OUT,16072.03,C956130063,10677.0,0.0,C116243225,1390134.51,1406206.54
353,PAYMENT,7846.71,C783750000,0.0,0.0,M407822792,0.0,0.0
353,PAYMENT,7982.09,C26370945,0.0,0.0,M1386515879,0.0,0.0
353,PAYMENT,223.59,C1151219728,398.0,174.41,M724685290,0.0,0.0
353,CASH_OUT,126198.98,C967647590,174.41,0.0,C1605049958,2904644.61,3030843.59
353,CASH_IN,293072.2,C1326598721,10429.0,303501.2,C229051084,451788.24,158716.05
353,CASH_OUT,34951.2,C2063185163,303501.2,268549.99,C1375613410,2359633.4,2394584.6
353,CASH_OUT,244509.41,C1600292159,40693.0,0.0,C2047994567,104010.24,348519.65
353,TRANSFER,1043983.29,C252983716,0.0,0.0,C483937874,1376631.11,2343883.63
353,PAYMENT,10130.93,C1376332357,377.0,0.0,M1710197986,0.0,0.0
353,PAYMENT,11702.8,C787461661,29.0,0.0,M1602429,0.0,0.0
353,PAYMENT,1900.76,C467151417,22469.0,20568.24,M38350140,0.0,0.0
353,PAYMENT,3127.36,C1363491894,20568.24,17440.88,M302333688,0.0,0.0
353,CASH_OUT,124696.44,C1222006627,22055.0,0.0,C1333233173,0.0,124696.44
353,CASH_IN,177850.38,C54375304,49780.0,227630.38,C411916011,868484.08,690633.7
353,CASH_OUT,112391.06,C2069990229,34251.0,0.0,C512770369,284561.26,396952.32
353,CASH_OUT,28839.71,C1084786751,0.0,0.0,C655908281,596728.55,625568.26
353,PAYMENT,316.97,C977248774,1035.0,718.03,M1425073978,0.0,0.0
353,CASH_OUT,79960.2,C599582162,718.03,0.0,C1743137377,522709.33,602669.54
353,CASH_OUT,176811.89,C659646698,0.0,0.0,C1506194811,3379802.78,3556614.67
353,PAYMENT,7948.41,C1614397844,29885.0,21936.59,M866329502,0.0,0.0
353,PAYMENT,8468.63,C2004210253,21936.59,13467.96,M1531961969,0.0,0.0
353,CASH_OUT,169501.4,C1968483821,23271.0,0.0,C1062990251,135488.53,304989.94
353,CASH_IN,303194.11,C1598152458,151.0,303345.11,C38218318,0.0,0.0
353,CASH_IN,339667.05,C117410069,65934.0,405601.05,C1262478961,43279.67,0.0
353,CASH_OUT,118579.5,C570933201,834.0,0.0,C1034940835,0.0,118579.5
353,PAYMENT,7686.45,C1919702457,7076.0,0.0,M595885425,0.0,0.0
353,CASH_IN,85955.34,C1506410293,157044.0,242999.34,C836903727,9356940.48,9270985.14
353,CASH_OUT,139173.39,C1185889002,122204.0,0.0,C2037069169,0.0,139173.39
353,PAYMENT,5818.53,C1459519003,42257.0,36438.47,M1444015680,0.0,0.0
353,CASH_IN,226936.58,C1077384160,1731.0,228667.58,C748269727,0.0,0.0
353,CASH_IN,58479.11,C2146474342,9172.0,67651.11,C72114584,1126872.68,1068393.57
353,PAYMENT,5948.23,C1515929125,1114.0,0.0,M56731840,0.0,0.0
353,CASH_OUT,17603.83,C2142602207,65208.0,47604.17,C2009844249,0.0,17603.83
353,PAYMENT,37227.72,C74780390,188.0,0.0,M131904091,0.0,0.0
353,CASH_IN,17423.09,C158678472,5372.0,22795.09,C1867782954,1693523.46,1676100.37
353,CASH_OUT,159770.41,C1519254594,243.0,0.0,C121729362,8641125.38,8800895.78
353,TRANSFER,3007278.94,C1982061515,1790.0,0.0,C1225977830,0.0,3007278.94
353,CASH_OUT,140359.32,C344977726,18477.0,0.0,C41636808,2908693.64,3059333.66
353,CASH_OUT,17466.39,C875824410,40056.0,22589.61,C122512137,0.0,17466.39
353,CASH_OUT,31991.9,C32411698,49503.0,17511.1,C496829822,199229.9,231221.8
353,CASH_OUT,304271.62,C1769729607,17511.1,0.0,C1334009667,482276.95,786548.57
353,PAYMENT,10488.15,C43443287,43175.0,32686.85,M379469258,0.0,0.0
353,CASH_IN,219601.67,C1669611563,41762.0,261363.67,C1038549478,0.0,0.0
353,TRANSFER,1400094.5,C1429963722,17006.0,0.0,C1183590059,144206.54,1544301.04
353,TRANSFER,33727.3,C1622827366,0.0,0.0,C314118846,430068.04,463795.34
353,PAYMENT,1649.01,C128807126,15345.0,13695.99,M1189735696,0.0,0.0
353,CASH_OUT,328389.56,C1329923028,21397.0,0.0,C1965074512,0.0,328389.56
353,PAYMENT,7366.16,C2085087755,0.0,0.0,M268443285,0.0,0.0
353,CASH_OUT,229100.33,C420012264,4061.0,0.0,C1166548155,95668.08,324768.41
353,CASH_OUT,202481.94,C2117344190,49913.0,0.0,C481725174,255620.07,679145.44
353,PAYMENT,13325.35,C1038135745,0.0,0.0,M763683934,0.0,0.0
353,PAYMENT,7471.7,C1943359142,0.0,0.0,M769802889,0.0,0.0
353,CASH_OUT,320098.04,C355762253,277.0,0.0,C1221833774,0.0,320098.04
353,PAYMENT,13491.29,C530067617,0.0,0.0,M1189211530,0.0,0.0
353,PAYMENT,1608.49,C2041055701,49709.0,48100.51,M1211095109,0.0,0.0
353,TRANSFER,1008053.35,C384623833,48100.51,0.0,C1681451424,1241074.82,2249128.16
353,CASH_OUT,351680.27,C1604900403,20831.0,0.0,C1547120194,12054.26,363734.53
353,CASH_IN,386095.3,C1719110322,15803.0,401898.3,C1814570764,11031.78,0.0
353,PAYMENT,15513.3,C1345096649,1454.0,0.0,M563570489,0.0,0.0
353,CASH_IN,101432.31,C941044854,7553.0,108985.31,C1684733558,0.0,0.0
353,CASH_OUT,72846.39,C1651448796,20515.0,0.0,C281890326,240965.44,313811.83
353,PAYMENT,20066.87,C1445574299,0.0,0.0,M1277013448,0.0,0.0
353,PAYMENT,8717.07,C1302893753,0.0,0.0,M1468258091,0.0,0.0
353,CASH_OUT,116322.52,C1283800622,202661.0,86338.48,C332187041,0.0,116322.52
353,PAYMENT,336.41,C1834461595,2341.0,2004.59,M1683219924,0.0,0.0
353,CASH_IN,278962.0,C765480186,1581.0,280543.0,C1994643544,9886.6,0.0
353,PAYMENT,22355.63,C1219588910,70402.0,48046.37,M419041490,0.0,0.0
353,PAYMENT,23205.74,C1677470556,48046.37,24840.63,M1276410949,0.0,0.0
353,PAYMENT,2151.57,C268394218,24840.63,22689.06,M1196143431,0.0,0.0
353,CASH_IN,213348.14,C1164957241,8024.0,221372.14,C796014755,336170.55,122822.41
353,CASH_OUT,146186.16,C712404101,303.0,0.0,C262757581,714889.03,861075.18
353,CASH_IN,72412.29,C1594584879,21129.0,93541.29,C1793455593,2387468.39,2315056.1
353,CASH_OUT,205678.56,C1170226690,124317.0,0.0,C299140967,1653677.29,1859355.85
353,CASH_OUT,65988.51,C2124805789,729.0,0.0,C1746924747,7438.21,73426.73
353,CASH_OUT,356217.7,C1731116936,539.0,0.0,C1845580280,2640.04,358857.74
353,PAYMENT,7617.82,C1666766421,0.0,0.0,M657245202,0.0,0.0
353,TRANSFER,600405.66,C1995231092,43523.0,0.0,C1169160357,143910.0,744315.66
