step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
423,PAYMENT,8389.75,C1873891376,0.0,0.0,M98332670,0.0,0.0
423,PAYMENT,9167.86,C1471142132,29158.0,19990.14,M1032010111,0.0,0.0
423,PAYMENT,4522.69,C1482083887,19990.14,15467.44,M1049884996,0.0,0.0
423,CASH_OUT,84069.31,C399699482,60206.0,0.0,C1031905509,0.0,84069.31
423,PAYMENT,5354.3,C859727198,8512.0,3157.7,M1576526496,0.0,0.0
423,PAYMENT,27815.0,C2081384835,15791.0,0.0,M2083383846,0.0,0.0
423,CASH_OUT,65217.58,C1014588520,5514.0,0.0,C1709817341,573117.16,638334.74
423,PAYMENT,11935.2,C1585013669,30045.0,18109.8,M1505577624,0.0,0.0
423,CASH_OUT,244274.94,C1255335763,32852.0,0.0,C1970983855,263110.13,507385.06
423,CASH_OUT,20731.66,C1031770181,257563.0,236831.34,C452679202,310133.91,330865.57
423,CASH_OUT,53207.08,C672049156,39292.0,0.0,C1791145161,116820.32,170027.4
423,CASH_IN,193059.75,C458546711,245587.0,438646.75,C1746371201,7269235.43,7076175.68
423,CASH_OUT,251160.79,C1180781137,21350.0,0.0,C351410601,0.0,251160.79
423,PAYMENT,6333.65,C131929952,266716.0,260382.35,M1515110679,0.0,0.0
423,TRANSFER,194332.66,C1733756975,92617.0,0.0,C320575214,866994.58,1061327.23
423,CASH_IN,423595.46,C732489046,11185.0,434780.46,C808390296,0.0,0.0
423,CASH_IN,247228.54,C1151439188,8081.0,255309.54,C23011478,213916.64,0.0
423,CASH_OUT,113870.19,C1758176942,255309.54,141439.34,C1872508245,226210.63,340080.82
423,DEBIT,2528.98,C931319272,386.0,0.0,C428924639,141402.33,143931.31
423,TRANSFER,430158.45,C1533811739,151529.0,0.0,C768579586,0.0,430158.45
423,PAYMENT,10656.59,C319753491,0.0,0.0,M650389258,0.0,0.0
423,PAYMENT,13166.02,C117982135,0.0,0.0,M1019153289,0.0,0.0
423,PAYMENT,29322.76,C1471413912,0.0,0.0,M1346928403,0.0,0.0
423,PAYMENT,14737.69,C353934166,0.0,0.0,M1363097919,0.0,0.0
423,PAYMENT,2003.65,C430987966,0.0,0.0,M169021052,0.0,0.0
423,PAYMENT,11529.35,C1526785603,0.0,0.0,M1943980765,0.0,0.0
423,PAYMENT,31333.39,C1746934706,0.0,0.0,M2060621860,0.0,0.0
423,PAYMENT,12025.9,C641485763,0.0,0.0,M598861307,0.0,0.0
423,PAYMENT,10986.55,C1260689332,0.0,0.0,M626603340,0.0,0.0
423,PAYMENT,25028.38,C1644101751,0.0,0.0,M1305329550,0.0,0.0
423,PAYMENT,690.84,C574298292,0.0,0.0,M1311029994,0.0,0.0
423,PAYMENT,11252.24,C1472325601,0.0,0.0,M2010121048,0.0,0.0
423,PAYMENT,7781.01,C232020910,0.0,0.0,M1724662548,0.0,0.0
423,PAYMENT,38100.33,C1055542979,0.0,0.0,M1230454917,0.0,0.0
423,PAYMENT,38884.7,C1727097642,0.0,0.0,M1654734851,0.0,0.0
423,PAYMENT,14157.04,C240223938,0.0,0.0,M2112994533,0.0,0.0
423,PAYMENT,16461.22,C271855690,0.0,0.0,M2029902615,0.0,0.0
423,PAYMENT,10314.9,C2048406876,0.0,0.0,M176076910,0.0,0.0
423,PAYMENT,2426.06,C1006202635,0.0,0.0,M768224768,0.0,0.0
423,TRANSFER,209338.55,C381897776,27.0,0.0,C490448148,0.0,209338.55
423,PAYMENT,11218.61,C1770072910,0.0,0.0,M435195970,0.0,0.0
423,CASH_OUT,264545.26,C1698043730,16357.0,0.0,C1255714558,0.0,264545.26
423,CASH_OUT,332873.19,C1763206408,492.0,0.0,C1317113489,1054019.53,1386892.71
423,PAYMENT,14212.95,C161736766,49653.0,35440.05,M348920776,0.0,0.0
423,CASH_OUT,246891.21,C1091900036,31808.0,0.0,C87827128,0.0,246891.21
423,PAYMENT,25302.49,C1804537739,70281.0,44978.51,M2105272540,0.0,0.0
423,PAYMENT,18296.32,C152944352,164.0,0.0,M1618287733,0.0,0.0
423,PAYMENT,8072.56,C1930802343,0.0,0.0,M1359650577,0.0,0.0
423,TRANSFER,602787.51,C897896814,123066.0,0.0,C44502743,125811.47,728598.99
423,CASH_IN,317583.79,C2111497503,16639.0,334222.79,C871269611,1186230.54,868646.75
423,CASH_OUT,77041.39,C590665359,334222.79,257181.41,C1261158092,1222085.56,1299126.94
423,CASH_IN,56708.96,C641939439,45593.0,102301.96,C1988938838,1369223.53,1312514.57
423,CASH_IN,53688.14,C903843304,102301.96,155990.1,C1175598853,174662.89,120974.75
423,CASH_IN,99529.21,C528966737,155990.1,255519.31,C2015260424,157043.58,57514.36
423,CASH_IN,13206.5,C444750208,255519.31,268725.81,C1467137294,208633.3,195426.8
423,CASH_IN,110413.05,C633465200,268725.81,379138.86,C262895054,1133018.8,1022605.75
423,CASH_IN,71389.88,C1824030957,379138.86,450528.75,C1346300644,252698.17,181308.29
423,CASH_IN,32737.71,C1220134087,450528.75,483266.46,C1916959539,497374.94,464637.23
423,CASH_IN,290823.59,C1090505225,483266.46,774090.05,C762397368,1266632.15,975808.56
423,CASH_IN,49123.01,C1793011983,774090.05,823213.06,C373332973,127527.05,78404.04
423,CASH_IN,145291.41,C1120430929,823213.06,968504.47,C963270886,9353156.83,9207865.42
423,CASH_IN,224286.4,C1146163251,968504.47,1192790.88,C1699239101,1600103.11,1375816.7
423,CASH_IN,276559.73,C2059412786,1192790.88,1469350.61,C1821448380,1330529.25,1053969.52
423,CASH_IN,150807.44,C1761879084,1469350.61,1620158.05,C1449879047,5917015.64,5766208.2
423,CASH_IN,480583.92,C1746360510,1620158.05,2100741.96,C1273141455,772763.14,292179.23
423,CASH_IN,302923.56,C613096711,2100741.96,2403665.53,C148066255,891588.02,588664.46
423,CASH_IN,260176.71,C1603884305,2403665.53,2663842.23,C420206364,862116.37,601939.66
423,CASH_IN,96199.1,C401883018,2663842.23,2760041.33,C64494183,1531068.03,1434868.93
423,CASH_IN,108939.54,C1165248354,2760041.33,2868980.87,C215311520,272562.53,163622.99
423,CASH_IN,316954.28,C971704814,2868980.87,3185935.15,C1192750881,1639582.52,1322628.23
423,CASH_IN,90470.37,C743436831,3185935.15,3276405.52,C2074997690,941547.74,851077.38
423,CASH_IN,86481.21,C452038771,3276405.52,3362886.73,C81267169,3052065.65,2965584.44
423,CASH_IN,118973.6,C2103024408,3362886.73,3481860.33,C411611803,856923.6,737950.0
423,CASH_IN,125558.28,C471615780,3481860.33,3607418.61,C1729001170,330734.58,205176.3
423,CASH_IN,161444.44,C1334874034,3607418.61,3768863.05,C1037854276,615863.21,454418.77
423,CASH_IN,80915.19,C1509223483,3768863.05,3849778.24,C1763251561,1170293.13,1089377.94
423,CASH_IN,354029.67,C1757687110,3849778.24,4203807.91,C397613007,1150130.65,796100.98
423,CASH_IN,385805.22,C384769043,4203807.91,4589613.14,C1310705443,428815.08,43009.85
423,CASH_IN,309493.05,C1565125731,4589613.14,4899106.19,C898870844,873272.9,563779.84
423,CASH_IN,170302.31,C597837509,4899106.19,5069408.5,C1468622383,206164.27,35861.96
423,CASH_IN,186006.3,C1782968810,5069408.5,5255414.81,C1113244956,5402028.13,5216021.82
423,CASH_IN,404818.2,C69498677,5255414.81,5660233.01,C1514954667,814604.45,409786.24
423,CASH_IN,225212.03,C370977062,5660233.01,5885445.04,C1720990377,1364655.96,1139443.93
423,CASH_IN,110476.07,C666456398,5885445.04,5995921.12,C1278027458,408146.51,297670.43
423,CASH_IN,70948.25,C1647722226,5995921.12,6066869.37,C1729269718,6299974.48,6229026.23
423,CASH_IN,106651.71,C1166831710,6066869.37,6173521.08,C1964066684,187316.4,80664.69
423,CASH_IN,316587.82,C908768336,6173521.08,6490108.91,C833784356,696721.76,380133.94
423,CASH_IN,166306.68,C1542762746,6490108.91,6656415.59,C801805022,304591.91,138285.22
423,CASH_IN,261412.97,C149345496,6656415.59,6917828.56,C1181822643,4007464.39,3746051.43
423,CASH_IN,340452.98,C785271578,6917828.56,7258281.54,C1741076191,1043442.23,702989.25
423,CASH_IN,205086.3,C1302717095,7258281.54,7463367.84,C42798388,1430555.8,1225469.5
423,CASH_IN,219063.06,C858323081,7463367.84,7682430.9,C426426711,2221465.51,2002402.45
423,CASH_IN,421333.27,C232176160,7682430.9,8103764.18,C973713703,804091.91,382758.64
423,CASH_IN,376076.27,C1369224731,8103764.18,8479840.45,C610546636,2791440.55,2415364.28
423,CASH_IN,75814.58,C860800597,8479840.45,8555655.03,C1674518229,2458099.09,2382284.51
423,CASH_IN,292199.5,C1196854277,8555655.03,8847854.53,C1126096738,2270834.58,1978635.08
423,CASH_IN,111314.32,C2145991029,8847854.53,8959168.85,C658339117,1.054737573E7,1.043606141E7
423,CASH_IN,328214.35,C1274111229,8959168.85,9287383.2,C337772977,7184636.59,6856422.24
423,CASH_IN,288802.57,C239628216,9287383.2,9576185.76,C1303237704,1.191969297E7,1.16308904E7
423,CASH_IN,96757.12,C2106457296,9576185.76,9672942.89,C726407398,5268695.23,5171938.1
423,CASH_IN,260590.08,C1259950213,9672942.89,9933532.96,C693863959,335500.61,74910.54
423,CASH_IN,246057.55,C193921943,9933532.96,1.017959052E7,C762332545,1974488.69,1728431.13
423,CASH_IN,114266.4,C1190631665,1.017959052E7,1.029385691E7,C918885995,1037185.38,922918.99
423,CASH_IN,6011.7,C1410238339,1.029385691E7,1.029986861E7,C938648520,336354.17,330342.47
423,CASH_IN,179842.25,C1427273983,1.029986861E7,1.047971086E7,C422640154,1285083.5,1105241.25
423,CASH_IN,134175.65,C653417073,1.047971086E7,1.061388651E7,C664839482,3042535.61,2908359.97
423,CASH_IN,64965.49,C1547206222,1.061388651E7,1.067885199E7,C502096025,205169.23,140203.74
423,CASH_IN,182675.99,C2091567317,1.067885199E7,1.086152799E7,C1476122721,505359.17,322683.18
423,CASH_IN,75946.7,C985240127,1.086152799E7,1.093747468E7,C825716570,131441.97,55495.27
423,CASH_IN,143108.71,C237795019,1.093747468E7,1.10805834E7,C942883302,279240.07,136131.36
423,CASH_IN,97236.67,C301577038,1.10805834E7,1.117782007E7,C1469482365,171563.38,74326.71
423,CASH_IN,41137.71,C994000324,1.117782007E7,1.121895778E7,C329540318,168746.45,127608.74
423,CASH_IN,7633.92,C1298233590,1.121895778E7,1.122659169E7,C413651206,4981635.85,4974001.93
423,CASH_IN,198240.52,C546751935,1.122659169E7,1.142483222E7,C179433072,416415.89,218175.37
423,CASH_IN,295997.51,C2083086624,1.142483222E7,1.172082973E7,C274301292,472867.14,176869.63
423,CASH_IN,72791.06,C1044034172,1.172082973E7,1.179362079E7,C71070490,147380.88,74589.82
423,CASH_OUT,165384.35,C2027608965,9570.0,0.0,C1009206549,0.0,165384.35
423,PAYMENT,292.37,C1861702172,10087.0,9794.63,M1499467395,0.0,0.0
423,CASH_IN,44467.65,C841154177,9999.0,54466.65,C188324306,93799.52,49331.88
423,CASH_OUT,385261.8,C478813619,54466.65,0.0,C628953825,1244417.95,1629679.75
423,CASH_IN,115114.54,C1220135820,797395.0,912509.54,C671857219,0.0,0.0
423,CASH_OUT,83611.26,C301252622,11173.0,0.0,C970910752,889115.27,972726.53
423,TRANSFER,804194.02,C881320519,35622.0,0.0,C1717206270,0.0,804194.02
423,CASH_OUT,218633.02,C2024543969,11570.0,0.0,C1387801179,12852.96,231485.98
423,CASH_IN,75044.31,C2127513555,9067.0,84111.31,C283867799,8513073.78,8438029.47
423,PAYMENT,9932.13,C1233915060,84111.31,74179.18,M1116887576,0.0,0.0
423,PAYMENT,12612.49,C1511086005,34582.0,21969.51,M1592025851,0.0,0.0
423,PAYMENT,3782.69,C2007252031,34795.0,31012.31,M657910345,0.0,0.0
423,CASH_IN,215216.21,C2009771493,58898.0,274114.21,C1318974801,1510830.44,1295614.23
423,PAYMENT,6106.45,C180681309,114517.0,108410.55,M1557625598,0.0,0.0
423,CASH_IN,5435.92,C1285797775,653.0,6088.92,C1896196071,1445363.76,1439927.84
423,CASH_OUT,240801.39,C1856282235,1092.0,0.0,C1939955098,0.0,240801.39
423,TRANSFER,398298.52,C1134528480,263635.0,0.0,C917128419,50682.06,448980.58
423,TRANSFER,322052.1,C611849703,85.0,0.0,C1456038523,177772.66,499824.76
423,CASH_OUT,556122.34,C1966522664,20532.0,0.0,C659904589,0.0,556122.34
423,PAYMENT,15731.89,C1068228275,62522.0,46790.11,M3468833,0.0,0.0
423,CASH_IN,96480.91,C1678181613,10007.0,106487.91,C2138503540,0.0,0.0
423,CASH_OUT,578819.65,C670807748,987.0,0.0,C295402097,0.0,578819.65
423,PAYMENT,1495.67,C1178909390,0.0,0.0,M1629884865,0.0,0.0
423,PAYMENT,24523.63,C1029329252,0.0,0.0,M1198362013,0.0,0.0
423,PAYMENT,9235.56,C614260084,0.0,0.0,M1969580095,0.0,0.0
423,PAYMENT,8945.93,C442222214,0.0,0.0,M829534517,0.0,0.0
423,PAYMENT,9129.03,C1942269202,0.0,0.0,M767432645,0.0,0.0
423,PAYMENT,8414.31,C1771408130,0.0,0.0,M1431398172,0.0,0.0
423,PAYMENT,7920.92,C61602969,121.0,0.0,M1584841494,0.0,0.0
423,CASH_OUT,63608.3,C461278785,941.0,0.0,C1353753640,170278.69,233886.99
423,CASH_OUT,656431.57,C1170826165,17073.0,0.0,C484307535,3139141.24,3795572.82
423,TRANSFER,127912.66,C433717409,15416.0,0.0,C1998798342,2015074.01,2142986.67
423,CASH_IN,229759.2,C1910247167,97908.0,327667.2,C1813788971,0.0,0.0
423,CASH_OUT,83513.56,C507484675,264.0,0.0,C933194253,238073.79,321587.35
423,CASH_IN,405837.33,C275089082,202113.0,607950.33,C1133771120,88832.28,0.0
423,CASH_OUT,146582.36,C1509114655,946.0,0.0,C297875199,0.0,146582.36
423,PAYMENT,3038.67,C1212745000,217135.0,214096.33,M709128608,0.0,0.0
423,CASH_IN,271750.28,C380137988,26074.0,297824.28,C1118313001,1010379.77,738629.49
423,PAYMENT,2088.08,C1426075765,10584.0,8495.92,M1440747448,0.0,0.0
423,CASH_OUT,171266.87,C1545649621,505391.0,334124.13,C481433847,13791.94,185058.81
423,PAYMENT,19808.97,C164486151,334124.13,314315.15,M1570428627,0.0,0.0
423,CASH_OUT,491930.99,C139628311,101380.0,0.0,C1349799504,1675663.98,2167594.96
423,CASH_OUT,246864.33,C1371887069,60262.0,0.0,C46072455,0.0,246864.33
423,PAYMENT,13006.09,C906991110,202455.0,189448.91,M1034478170,0.0,0.0
423,CASH_IN,252132.65,C555677903,21385.0,273517.65,C326639744,394192.07,142059.42
423,TRANSFER,589587.37,C1510881932,16628.0,0.0,C1879537356,34049.21,623636.58
423,CASH_OUT,13746.98,C276510829,70775.0,57028.02,C1374549844,429227.61,442974.59
423,PAYMENT,1424.85,C1790685706,16.0,0.0,M1010165522,0.0,0.0
423,CASH_IN,229259.26,C390357058,32276.0,261535.26,C1789204030,9272796.91,9043537.65
423,CASH_OUT,533602.81,C1580571287,7237.0,0.0,C281995625,95877.05,629479.86
423,PAYMENT,11024.94,C1772705977,0.0,0.0,M2050441193,0.0,0.0
423,CASH_IN,469754.51,C1321535133,43476.0,513230.51,C136046983,0.0,0.0
423,CASH_OUT,100812.87,C1020714224,21307.0,0.0,C1320576228,21471.66,122284.54
423,CASH_IN,56015.27,C521742147,10180.0,66195.27,C197957361,1789948.74,1733933.48
423,PAYMENT,28028.22,C1544719166,66195.27,38167.05,M973447119,0.0,0.0
423,CASH_OUT,280255.3,C817816867,34421.0,0.0,C236678929,242839.03,523094.32
423,CASH_OUT,151714.24,C1724645192,131823.0,0.0,C1434006151,53486.43,205200.67
423,PAYMENT,7133.57,C776520660,20247.0,13113.43,M942000693,0.0,0.0
423,CASH_OUT,138517.21,C2138417135,46280.0,0.0,C122332065,568070.87,706588.09
423,CASH_OUT,303701.27,C1182611190,0.0,0.0,C229328029,1245777.44,1549478.71
423,TRANSFER,440096.7,C784538510,7095.0,0.0,C1783389549,149372.93,589469.64
423,PAYMENT,2460.87,C950077441,0.0,0.0,M1790548517,0.0,0.0
423,CASH_OUT,77097.06,C1163713282,41095.0,0.0,C1226447288,2484076.28,2561173.34
423,CASH_OUT,96010.49,C1937090380,73152.0,0.0,C1773228869,0.0,96010.49
423,PAYMENT,8943.22,C1134839843,19724.0,10780.78,M1701485248,0.0,0.0
423,CASH_OUT,475889.26,C1179503012,20779.0,0.0,C568742791,0.0,475889.26
423,CASH_OUT,139150.34,C417090022,0.0,0.0,C1227888040,248857.9,388008.24
423,CASH_OUT,310207.79,C2035871630,20605.0,0.0,C1564833295,378869.08,689076.87
423,TRANSFER,169345.48,C1213585151,337.0,0.0,C634222401,0.0,169345.48
423,CASH_IN,294435.27,C1618818744,252601.0,547036.27,C2074900742,0.0,0.0
423,PAYMENT,2262.01,C445960232,547036.27,544774.27,M613312619,0.0,0.0
423,PAYMENT,9685.14,C1116381227,544774.27,535089.13,M1271629364,0.0,0.0
423,CASH_OUT,112399.32,C2002914037,82783.0,0.0,C132842774,66419.41,178818.73
423,PAYMENT,21672.52,C553183554,100575.0,78902.48,M937725582,0.0,0.0
423,CASH_IN,25128.86,C537482336,104662.0,129790.86,C712980177,494060.37,468931.51
423,CASH_IN,154952.92,C1205585718,336.0,155288.92,C143202597,2205359.53,2050406.6
423,PAYMENT,14849.33,C537826422,155288.92,140439.59,M864939527,0.0,0.0
423,PAYMENT,29064.58,C1498220098,106586.0,77521.42,M1085704234,0.0,0.0
423,PAYMENT,19928.96,C349116782,77521.42,57592.46,M1223569446,0.0,0.0
423,PAYMENT,1995.06,C2032156783,57592.46,55597.4,M228810937,0.0,0.0
423,PAYMENT,9293.74,C1640696842,55597.4,46303.66,M1478323989,0.0,0.0
423,PAYMENT,8486.4,C591753025,46303.66,37817.27,M905278776,0.0,0.0
423,PAYMENT,14606.56,C208114896,37817.27,23210.71,M1060185998,0.0,0.0
423,PAYMENT,15297.78,C931555406,23210.71,7912.93,M700745523,0.0,0.0
423,PAYMENT,12789.84,C431314895,7912.93,0.0,M797842976,0.0,0.0
423,PAYMENT,8142.99,C726587271,0.0,0.0,M649994434,0.0,0.0
423,PAYMENT,14081.04,C361107701,0.0,0.0,M1244029819,0.0,0.0
423,PAYMENT,10944.13,C386496343,0.0,0.0,M1088875844,0.0,0.0
423,PAYMENT,585.04,C1698843669,0.0,0.0,M470206077,0.0,0.0
423,PAYMENT,3417.48,C1080670565,0.0,0.0,M923984097,0.0,0.0
423,PAYMENT,8083.0,C1078403314,0.0,0.0,M1784165289,0.0,0.0
423,PAYMENT,2166.87,C1735855382,1263.0,0.0,M1203956977,0.0,0.0
423,CASH_IN,335236.81,C1056642123,20748.0,355984.81,C183911292,1705747.84,1370511.03
423,PAYMENT,254.26,C362130758,13856.0,13601.74,M1255480671,0.0,0.0
423,CASH_IN,60389.42,C438355344,21323.0,81712.42,C445505919,1432923.46,1372534.04
423,PAYMENT,3231.58,C2090845139,81712.42,78480.84,M1146662555,0.0,0.0
423,PAYMENT,14950.09,C637893802,606308.0,591357.91,M982856127,0.0,0.0
423,PAYMENT,8317.46,C949419109,27102.0,18784.54,M960209306,0.0,0.0
423,PAYMENT,15361.82,C886471227,18784.54,3422.73,M668843479,0.0,0.0
423,PAYMENT,4983.42,C673646749,3422.73,0.0,M1282689906,0.0,0.0
423,PAYMENT,20694.84,C1265952613,0.0,0.0,M17684697,0.0,0.0
423,PAYMENT,8625.72,C293493637,0.0,0.0,M2143268099,0.0,0.0
423,PAYMENT,906.04,C320615006,0.0,0.0,M2092493812,0.0,0.0
423,PAYMENT,10215.15,C536425877,0.0,0.0,M489440476,0.0,0.0
423,PAYMENT,1780.15,C1867520997,0.0,0.0,M1410120368,0.0,0.0
423,PAYMENT,47510.06,C34564153,0.0,0.0,M2113590784,0.0,0.0
423,PAYMENT,557.0,C312108393,0.0,0.0,M603100336,0.0,0.0
423,PAYMENT,21873.67,C1514503767,0.0,0.0,M1906637257,0.0,0.0
423,PAYMENT,27771.05,C810838969,0.0,0.0,M129248791,0.0,0.0
423,CASH_OUT,54776.88,C1995591536,20035.0,0.0,C80705481,0.0,54776.88
423,CASH_IN,245010.07,C550410966,0.0,245010.07,C538801183,732392.09,487382.01
423,CASH_IN,194054.97,C861156565,245010.07,439065.05,C1948772679,1281249.06,1087194.09
423,CASH_IN,651601.84,C364277822,439065.05,1090666.89,C1321748643,6212219.89,5560618.04
423,CASH_IN,166150.85,C1910187063,1090666.89,1256817.74,C850125606,2876707.73,2710556.88
423,CASH_IN,101809.36,C630659312,1256817.74,1358627.1,C1804920213,1630498.56,1528689.2
423,CASH_IN,71526.31,C930574859,1358627.1,1430153.4,C1832636459,5565600.76,5494074.45
423,CASH_IN,74890.81,C291947355,1430153.4,1505044.22,C1115505421,1534701.59,1459810.77
423,CASH_IN,74552.31,C959752156,1505044.22,1579596.53,C1586025677,1489085.22,1414532.9
423,CASH_IN,96749.85,C620329106,1579596.53,1676346.38,C1670639446,3852684.22,3755934.37
423,CASH_IN,347320.33,C680702252,1676346.38,2023666.71,C1487105431,700844.32,353523.99
423,CASH_IN,350227.14,C264881022,2023666.71,2373893.85,C1013424828,1.059998749E7,1.024976035E7
423,CASH_IN,34314.17,C333422364,2373893.85,2408208.02,C559008946,1960857.32,1926543.15
423,CASH_IN,169508.16,C2081249309,2408208.02,2577716.18,C17948147,391999.09,222490.93
423,CASH_IN,213955.26,C1093377377,2577716.18,2791671.44,C1510237800,383910.61,169955.35
423,CASH_IN,237441.05,C3699721,2791671.44,3029112.49,C920605391,647625.29,410184.24
423,CASH_IN,94333.1,C1869626477,3029112.49,3123445.59,C1727205892,3145864.21,3051531.1
423,CASH_IN,353506.27,C2041273390,3123445.59,3476951.86,C1701145804,611918.14,258411.88
423,CASH_IN,14745.3,C1685460719,3476951.86,3491697.16,C1356056458,70381.17,55635.87
423,CASH_IN,24396.14,C665693780,3491697.16,3516093.29,C1537554224,282321.67,257925.53
423,CASH_IN,78350.17,C1230011800,3516093.29,3594443.46,C297533978,338109.4,259759.23
423,CASH_IN,274290.13,C1790509744,3594443.46,3868733.6,C1055290709,903413.82,629123.69
423,CASH_IN,204265.28,C1043112038,3868733.6,4072998.88,C539178265,467583.52,263318.24
423,CASH_IN,182567.43,C1949923065,4072998.88,4255566.3,C1843751324,282395.18,99827.75
423,CASH_IN,63919.76,C1053780315,4255566.3,4319486.07,C107464211,68448.67,4528.91
423,CASH_IN,276881.06,C482431152,4319486.07,4596367.12,C891209627,6874386.24,6597505.18
423,CASH_IN,98268.5,C1203104990,4596367.12,4694635.62,C842686731,123389.01,25120.51
423,CASH_IN,97353.57,C2013582447,4694635.62,4791989.19,C343312516,192294.46,94940.89
423,CASH_IN,99471.69,C1027927941,4791989.19,4891460.88,C1663469919,137012.73,37541.04
423,CASH_IN,46890.27,C722889805,4891460.88,4938351.15,C853515533,2169714.79,2122824.52
423,CASH_IN,33380.13,C1127069421,4938351.15,4971731.28,C1488713149,202409.68,169029.55
423,CASH_IN,598328.54,C500479307,4971731.28,5570059.82,C1875800546,1609109.75,1010781.22
423,CASH_IN,52640.1,C125192627,5570059.82,5622699.92,C1572247885,109077.41,56437.31
423,CASH_IN,46271.1,C521808148,5622699.92,5668971.01,C854143776,3231817.93,3185546.83
423,CASH_OUT,75946.51,C833519300,21595.0,0.0,C647815321,1967525.26,2043471.77
423,CASH_IN,164665.91,C157875031,50847.0,215512.91,C2055316229,409058.62,244392.71
423,CASH_OUT,269557.52,C1013321752,30666.0,0.0,C1020608452,0.0,269557.52
423,CASH_OUT,263365.88,C1920650249,10331.0,0.0,C479870262,999783.54,1263149.42
423,PAYMENT,9106.87,C820036828,91147.0,82040.13,M2115773396,0.0,0.0
