step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
39,CASH_IN,54982.04,C497629209,1148.0,56130.04,C1395130890,1025674.0,970691.96
39,PAYMENT,13714.44,C1543411862,56130.04,42415.6,M1586065135,0.0,0.0
39,PAYMENT,11013.17,C2091218700,42415.6,31402.43,M681107825,0.0,0.0
39,PAYMENT,18452.94,C126744284,31402.43,12949.48,M317071060,0.0,0.0
39,PAYMENT,5838.8,C1168901779,12949.48,7110.69,M718332990,0.0,0.0
39,PAYMENT,6070.49,C1115933870,7110.69,1040.2,M1613851284,0.0,0.0
39,PAYMENT,21733.3,C1158443167,1040.2,0.0,M1750113556,0.0,0.0
39,PAYMENT,3653.34,C887806476,0.0,0.0,M1608803279,0.0,0.0
39,PAYMENT,8898.41,C2034923556,0.0,0.0,M362734116,0.0,0.0
39,PAYMENT,13879.89,C2001104929,0.0,0.0,M188784413,0.0,0.0
39,PAYMENT,10430.58,C560028937,0.0,0.0,M1133253827,0.0,0.0
39,PAYMENT,17729.48,C118465515,0.0,0.0,M137915488,0.0,0.0
39,TRANSFER,851466.52,C597352827,55313.0,0.0,C302256620,306226.14,1157692.67
39,PAYMENT,22389.63,C9688007,0.0,0.0,M2063149253,0.0,0.0
39,PAYMENT,29255.75,C837353622,312409.0,283153.25,M1158463209,0.0,0.0
39,PAYMENT,8103.4,C1528774756,283153.25,275049.84,M1754522818,0.0,0.0
39,CASH_IN,38517.06,C294102262,18502.0,57019.06,C724749584,229442.94,190925.89
39,CASH_IN,378394.09,C836545497,12080.0,390474.09,C594250212,729862.84,351468.74
39,PAYMENT,7672.78,C283230694,390474.09,382801.32,M1730384588,0.0,0.0
39,CASH_IN,219848.09,C1269775050,19906.0,239754.09,C378561669,0.0,0.0
39,PAYMENT,19403.68,C528073221,5060.0,0.0,M17420029,0.0,0.0
39,CASH_IN,219327.57,C2051508706,0.0,219327.57,C619842476,607872.73,388545.16
39,CASH_IN,33684.64,C1217168650,219327.57,253012.21,C924190505,2967409.56,2933724.91
39,CASH_IN,69305.22,C431230964,253012.21,322317.43,C1634383520,374866.06,305560.85
39,CASH_IN,68208.38,C1451578393,322317.43,390525.81,C2110258615,3113569.88,3045361.5
39,CASH_IN,60586.74,C273403826,390525.81,451112.55,C1406749291,4228711.01,4168124.27
39,CASH_IN,32439.66,C1019456612,451112.55,483552.21,C1179304601,326646.0,294206.34
39,CASH_IN,136945.21,C95543207,483552.21,620497.41,C109446802,611471.69,474526.49
39,CASH_IN,3995.33,C2045273748,620497.41,624492.75,C1487800731,10550.61,6555.28
39,CASH_IN,29593.35,C923795524,624492.75,654086.09,C852901385,2496182.92,2466589.57
39,CASH_IN,126912.32,C370227790,654086.09,780998.41,C1879363674,1415129.43,1288217.11
39,CASH_IN,191565.15,C500601804,780998.41,972563.56,C285261542,382460.72,190895.57
39,CASH_IN,24605.74,C657496612,972563.56,997169.31,C173908907,280257.51,255651.77
39,CASH_IN,183038.32,C269860006,997169.31,1180207.63,C1716511810,1290130.21,1107091.89
39,CASH_IN,115684.49,C256452512,1180207.63,1295892.12,C2062891177,267013.73,151329.24
39,CASH_IN,23492.86,C640195958,1295892.12,1319384.99,C883826753,987598.97,964106.11
39,CASH_IN,128337.08,C99271213,1319384.99,1447722.07,C169335912,758751.69,630414.61
39,CASH_IN,77376.32,C942128826,1447722.07,1525098.38,C1598072528,4394103.43,4316727.11
39,CASH_IN,282507.19,C2115365433,1525098.38,1807605.58,C726804082,2823919.91,2541412.72
39,CASH_IN,381238.73,C481561504,1807605.58,2188844.31,C1472006972,2285830.57,1804624.25
39,CASH_IN,12757.24,C1327258033,2188844.31,2201601.55,C1041802021,445045.98,432288.74
39,CASH_IN,4540.54,C1254878342,2201601.55,2206142.08,C706746491,88234.31,83693.77
39,CASH_IN,211112.44,C459178948,2206142.08,2417254.53,C319390795,342978.74,131866.3
39,CASH_IN,226082.05,C655061508,2417254.53,2643336.57,C1099618457,265847.65,39765.61
39,CASH_IN,139822.98,C175601285,2643336.57,2783159.55,C177357626,194467.97,54644.99
39,CASH_IN,199334.73,C533533841,2783159.55,2982494.28,C625088521,1893812.14,1694477.41
39,CASH_IN,165763.62,C1893917711,2982494.28,3148257.9,C933881277,1073821.67,908058.05
39,CASH_IN,66793.14,C201667397,3148257.9,3215051.04,C612134352,1195141.93,1128348.79
39,CASH_IN,26189.47,C1039646494,3215051.04,3241240.51,C464451704,7628557.07,7602367.6
39,CASH_IN,2100.49,C1248419245,3241240.51,3243341.0,C1930736968,666676.12,664575.63
39,CASH_IN,3650.3,C759958131,3243341.0,3246991.3,C622255724,487491.24,483840.94
39,CASH_IN,6316.16,C141990788,3246991.3,3253307.47,C118828253,142613.0,136296.84
39,CASH_IN,22793.98,C142203611,3253307.47,3276101.45,C767235653,184272.36,161478.38
39,CASH_IN,136731.67,C150825548,3276101.45,3412833.12,C2117300334,402094.31,265362.64
39,CASH_IN,5627.31,C1160767154,3412833.12,3418460.43,C1851421999,604774.48,599147.17
39,CASH_IN,98100.26,C2033839912,3418460.43,3516560.69,C1326896031,223939.86,125839.59
39,CASH_IN,128342.64,C1062227414,3516560.69,3644903.33,C834334360,1340333.03,1211990.39
39,CASH_IN,351756.76,C1545404282,3644903.33,3996660.09,C1986422018,835534.12,193401.62
39,CASH_IN,517283.55,C1723635773,3996660.09,4513943.64,C1372853013,662902.64,145619.1
39,CASH_IN,20146.7,C1347054445,4513943.64,4534090.33,C45287392,978882.1,958735.4
39,CASH_IN,58640.03,C1833542223,4534090.33,4592730.37,C1173506940,315080.17,256440.14
39,CASH_IN,53396.01,C1444243379,4592730.37,4646126.38,C1518800593,1528748.76,1475352.74
39,CASH_IN,294096.53,C1416261692,4646126.38,4940222.9,C989900182,5885380.45,5591283.93
39,CASH_IN,193433.49,C1467513055,4940222.9,5133656.4,C798566274,987608.11,794174.62
39,CASH_IN,198776.42,C1996743589,5133656.4,5332432.82,C2084105995,376862.77,178086.35
39,CASH_IN,52083.39,C173419017,5332432.82,5384516.21,C1426795256,68791.14,16707.75
39,CASH_IN,240956.42,C221921519,5384516.21,5625472.63,C302059987,382828.87,141872.45
39,CASH_IN,35368.18,C428900119,5625472.63,5660840.81,C1909248780,89155.36,53787.18
39,CASH_IN,339816.31,C1902553419,5660840.81,6000657.12,C1040847151,1.590806484E7,1.556824853E7
39,CASH_IN,413639.78,C1247531788,6000657.12,6414296.9,C1932062101,2245557.48,1831917.69
39,CASH_IN,286109.51,C364498832,6414296.9,6700406.41,C509492666,2076859.26,1790749.75
39,CASH_IN,36452.05,C256598775,6700406.41,6736858.45,C387251817,6429105.87,6392653.82
39,CASH_IN,234722.03,C1269018276,6736858.45,6971580.48,C624181303,661264.05,426542.02
39,CASH_IN,128758.31,C1601492847,6971580.48,7100338.8,C483302654,4265577.1,4136818.79
39,CASH_IN,123797.8,C74077790,7100338.8,7224136.6,C1096823101,172644.99,48847.18
39,CASH_IN,248329.22,C1357037822,7224136.6,7472465.82,C598398921,1.120074701E7,1.095241779E7
39,CASH_IN,60444.94,C107123400,7472465.82,7532910.76,C1217654675,132286.7,71841.76
39,CASH_IN,605106.52,C2136273604,7532910.76,8138017.28,C717928322,4434236.9,3994644.48
39,CASH_IN,223846.94,C693801942,8138017.28,8361864.22,C2046405003,441459.33,217612.39
39,CASH_IN,203270.79,C1878606643,8361864.22,8565135.01,C611403403,558162.36,354891.57
39,CASH_IN,286653.17,C2099210454,8565135.01,8851788.18,C142409385,1214644.14,927990.97
39,CASH_IN,214790.44,C629503843,8851788.18,9066578.62,C1060021702,717541.11,502750.67
39,CASH_IN,149705.59,C1488753702,9066578.62,9216284.21,C943084296,1370487.08,1220781.49
39,CASH_IN,66766.48,C2113516761,9216284.21,9283050.69,C670637560,9380168.9,9313402.42
39,CASH_IN,227298.58,C2066102888,9283050.69,9510349.28,C1243461337,3461422.24,3234123.65
39,CASH_IN,80459.23,C1964405760,9510349.28,9590808.51,C768414110,2374964.68,2294505.45
39,CASH_IN,96788.13,C1228395296,9590808.51,9687596.64,C1672801235,323228.31,226440.18
39,CASH_IN,123093.17,C2044258723,9687596.64,9810689.81,C824781215,3717634.52,3594541.35
39,CASH_IN,223494.88,C870803850,9810689.81,1.003418469E7,C1320411352,246252.21,22757.33
39,CASH_IN,102265.87,C1964490114,1.003418469E7,1.013645056E7,C791261252,128262.51,25996.63
39,CASH_IN,142257.35,C47111891,1.013645056E7,1.027870791E7,C1432018276,334456.12,192198.77
39,CASH_IN,461386.73,C1021684440,101653.0,563039.73,C225435112,615403.98,154017.25
39,PAYMENT,16288.71,C885407735,335554.0,319265.29,M2088075072,0.0,0.0
39,CASH_OUT,78118.43,C146349659,703038.0,624919.57,C1533651486,711694.68,789813.11
39,PAYMENT,23526.0,C421250814,624919.57,601393.56,M480738221,0.0,0.0
39,PAYMENT,8621.74,C1266653190,601393.56,592771.83,M200543476,0.0,0.0
39,CASH_OUT,234605.85,C1277105986,40679.0,0.0,C1132672478,28798.81,263404.65
39,PAYMENT,15257.57,C1807902591,0.0,0.0,M1548385705,0.0,0.0
39,PAYMENT,16849.14,C2003978616,0.0,0.0,M1139013075,0.0,0.0
39,CASH_OUT,87602.26,C996313935,3674.0,0.0,C1646047296,901002.64,905569.48
39,CASH_OUT,334615.55,C885657279,10862.0,0.0,C209425075,0.0,334615.55
39,CASH_IN,344405.82,C1368828119,306504.0,650909.82,C418383883,5631435.09,5287029.28
39,PAYMENT,28243.74,C218600027,30928.0,2684.26,M579885127,0.0,0.0
39,PAYMENT,123.12,C1187710300,25154.0,25030.88,M578800962,0.0,0.0
39,PAYMENT,15989.73,C333125148,25030.88,9041.14,M866723392,0.0,0.0
39,PAYMENT,4162.12,C760620172,9041.14,4879.03,M1906305465,0.0,0.0
39,PAYMENT,12885.47,C977234528,57086.0,44200.53,M1088344129,0.0,0.0
39,CASH_OUT,260712.82,C1546710674,689555.0,428842.18,C1394187761,0.0,260712.82
39,TRANSFER,497818.56,C1391199884,428842.18,0.0,C1749232081,6136108.15,6633926.71
39,PAYMENT,698.83,C323033819,25887.0,25188.17,M632003626,0.0,0.0
39,PAYMENT,23065.86,C2125771379,25188.17,2122.31,M1289622351,0.0,0.0
39,CASH_IN,164255.43,C1465012173,1654.0,165909.43,C1586413785,258970.74,253267.93
39,CASH_OUT,279503.14,C786547649,100521.0,0.0,C1189451733,1126106.89,1405610.04
39,PAYMENT,1867.84,C1973279556,700104.0,698236.16,M1231416019,0.0,0.0
39,CASH_OUT,418931.93,C210561045,58271.0,0.0,C1703774340,0.0,418931.93
39,CASH_OUT,60623.07,C752078222,22093.0,0.0,C2115086327,1251375.16,1311998.23
39,PAYMENT,1161.54,C932148395,0.0,0.0,M1373254651,0.0,0.0
39,PAYMENT,12411.44,C989705621,110306.0,97894.56,M149987577,0.0,0.0
39,PAYMENT,6018.55,C1150723936,550.0,0.0,M1146290658,0.0,0.0
39,PAYMENT,5903.22,C324359648,0.0,0.0,M506451995,0.0,0.0
39,CASH_IN,503760.16,C1869861145,25966.0,529726.16,C554040020,525059.46,21299.3
39,CASH_IN,176702.94,C863207684,113959.0,290661.94,C1525743072,599027.34,422324.4
39,PAYMENT,3272.59,C179321055,914223.0,910950.41,M1782564498,0.0,0.0
39,PAYMENT,32517.88,C464861653,910950.41,878432.53,M887222278,0.0,0.0
39,PAYMENT,13491.0,C1067208837,11555.0,0.0,M730012338,0.0,0.0
39,PAYMENT,9497.16,C432727430,574622.0,565124.84,M571496313,0.0,0.0
39,TRANSFER,370973.65,C2136290246,22310.0,0.0,C874144172,4375261.64,4746235.29
39,CASH_OUT,376545.33,C1286660116,122.0,0.0,C433183062,0.0,376545.33
39,PAYMENT,9771.74,C43567825,21952.0,12180.26,M580124260,0.0,0.0
39,PAYMENT,4825.06,C1955472115,12180.26,7355.2,M1064688694,0.0,0.0
39,PAYMENT,8526.03,C2071942987,788045.0,779518.97,M1176696478,0.0,0.0
39,CASH_OUT,151168.73,C1136577811,15881.0,0.0,C1598381917,439209.6,590378.32
39,CASH_IN,202369.24,C1387998526,15096.0,217465.24,C1601068407,1008994.37,806625.13
39,CASH_OUT,228249.49,C1400892717,51995.0,0.0,C1018711796,0.0,228249.49
39,PAYMENT,4696.67,C37255130,294.0,0.0,M937157851,0.0,0.0
39,PAYMENT,8455.61,C1015217603,0.0,0.0,M272132603,0.0,0.0
39,CASH_IN,304765.27,C1375689345,59572.0,364337.27,C1790179044,185471.52,0.0
39,CASH_IN,75106.27,C963281241,37146.0,112252.27,C690227788,2600721.25,2525614.97
39,PAYMENT,2894.98,C304947026,30709.0,27814.02,M1091160925,0.0,0.0
39,CASH_OUT,36138.73,C1779018415,50617.0,14478.27,C253973854,2075757.95,2111896.68
39,PAYMENT,6547.31,C126131966,14478.27,7930.97,M2108278483,0.0,0.0
39,PAYMENT,16528.31,C1920313624,7930.97,0.0,M1435380011,0.0,0.0
39,PAYMENT,10662.04,C1994272266,0.0,0.0,M1173549404,0.0,0.0
39,PAYMENT,1160.03,C437300627,0.0,0.0,M1047726219,0.0,0.0
39,PAYMENT,9217.31,C970645297,0.0,0.0,M1802547527,0.0,0.0
39,PAYMENT,9564.0,C1947461007,0.0,0.0,M1384291542,0.0,0.0
39,PAYMENT,6094.13,C1028580064,0.0,0.0,M1406830215,0.0,0.0
39,PAYMENT,7191.43,C948846318,0.0,0.0,M2125226245,0.0,0.0
39,PAYMENT,6933.98,C876594642,0.0,0.0,M869700460,0.0,0.0
39,PAYMENT,10116.88,C2053546678,0.0,0.0,M1734299830,0.0,0.0
39,CASH_OUT,225006.98,C763631834,67533.0,0.0,C1453070531,440404.39,665411.36
39,CASH_OUT,113998.6,C709800949,20977.0,0.0,C1989575756,171669.87,285668.46
39,CASH_OUT,255245.86,C1710413592,0.0,0.0,C1521125890,281850.2,537096.06
39,CASH_IN,327676.39,C2025189872,19148.0,346824.39,C606499177,8943046.18,8615369.79
39,PAYMENT,36002.12,C1970959604,346824.39,310822.27,M720674997,0.0,0.0
39,PAYMENT,7005.57,C1506666724,599474.78,592469.22,M237025372,0.0,0.0
39,PAYMENT,16926.2,C685486264,592469.22,575543.02,M656755742,0.0,0.0
39,PAYMENT,774.18,C286853846,575543.02,574768.84,M451977969,0.0,0.0
39,PAYMENT,16756.23,C1868275559,574768.84,558012.61,M1645439790,0.0,0.0
39,PAYMENT,23181.52,C990220800,558012.61,534831.09,M620583099,0.0,0.0
39,PAYMENT,1306.38,C401497060,534831.09,533524.71,M1851594796,0.0,0.0
39,PAYMENT,6346.14,C2044662389,533524.71,527178.57,M925476213,0.0,0.0
39,PAYMENT,13356.98,C1392376079,527178.57,513821.59,M1424430852,0.0,0.0
39,CASH_OUT,167001.4,C1428880215,30721.0,0.0,C184253187,1.52035441E7,1.537054551E7
39,CASH_OUT,162407.95,C802356874,4878.0,0.0,C1547931020,194245.93,356653.88
39,CASH_OUT,196578.57,C307912702,0.0,0.0,C1827845688,1221346.17,1417924.73
39,CASH_OUT,195632.43,C2129212806,161.0,0.0,C1546697063,1507245.47,1702877.9
39,PAYMENT,7443.35,C2082183503,30307.0,22863.65,M1141182184,0.0,0.0
39,CASH_OUT,15026.22,C73407545,20839.0,5812.78,C901817269,0.0,15026.22
39,PAYMENT,16958.57,C865229878,5812.78,0.0,M325286634,0.0,0.0
39,CASH_OUT,364025.09,C2147308576,11940.0,0.0,C134219506,0.0,364025.09
39,CASH_OUT,106359.48,C2071465522,32059.0,0.0,C2049145129,1971884.05,2078243.53
39,PAYMENT,13953.89,C1512742535,0.0,0.0,M1377176322,0.0,0.0
39,PAYMENT,16156.48,C1205803316,449391.0,433234.52,M2087552611,0.0,0.0
39,CASH_IN,110513.44,C1925046735,2374.0,112887.44,C287214204,429295.65,448826.27
39,CASH_OUT,289752.95,C277981825,53957.0,0.0,C961960242,0.0,324604.95
39,CASH_OUT,271516.43,C792205086,0.0,0.0,C1273406708,1936169.85,2207686.28
39,CASH_OUT,517272.35,C1073140228,69708.0,0.0,C595337900,3147931.45,3665203.8
39,CASH_IN,49665.89,C576253868,6108.0,55773.89,C2035931630,2724390.32,2674724.43
39,TRANSFER,917843.24,C1065393348,18112.0,0.0,C1680365536,851047.32,1768890.57
39,CASH_OUT,86460.83,C1357901005,11765.0,0.0,C1690870235,0.0,86460.83
39,CASH_OUT,146943.09,C1501590054,4004.0,0.0,C1199008553,0.0,146943.09
39,CASH_IN,72340.21,C1019269941,26563.0,98903.21,C325804665,179014.16,106673.95
39,PAYMENT,15752.27,C119344853,98903.21,83150.94,M683348863,0.0,0.0
39,PAYMENT,22248.1,C1928353036,83150.94,60902.84,M1217620252,0.0,0.0
39,CASH_OUT,341826.24,C664255869,375.0,0.0,C1149793782,7024.06,243459.44
39,PAYMENT,5692.25,C1472684571,6943.0,1250.75,M669980122,0.0,0.0
39,CASH_IN,173001.14,C1952928690,904.0,173905.14,C2007789303,1415853.31,1242852.17
39,CASH_OUT,338581.22,C1845584918,10200.0,0.0,C357703653,83344.0,421925.22
39,CASH_OUT,385055.98,C37360759,0.0,0.0,C625376924,1402059.55,1787115.52
39,CASH_OUT,52008.99,C1571065903,0.0,0.0,C517522749,1457928.89,1509937.88
39,CASH_IN,295902.68,C328250090,11013.0,306915.68,C1785215602,1234580.45,938677.76
39,CASH_OUT,158288.17,C1985234266,104435.0,0.0,C2114583210,92593.38,250881.55
39,PAYMENT,21511.22,C606039627,51791.0,30279.78,M1573103375,0.0,0.0
39,PAYMENT,3505.74,C1263688127,466055.0,462549.26,M528005914,0.0,0.0
39,CASH_OUT,223018.44,C1087038344,16479.0,0.0,C1006271156,8040.0,231058.44
39,PAYMENT,4239.07,C15851329,10855.0,6615.93,M1505222977,0.0,0.0
39,CASH_OUT,215444.26,C63779078,214426.0,0.0,C1734395383,0.0,215444.26
39,CASH_OUT,182516.24,C344736852,20465.0,0.0,C2062323242,113353.08,295869.32
39,PAYMENT,5167.47,C436832851,5905.0,737.53,M2094194106,0.0,0.0
39,CASH_OUT,93082.38,C385717799,737.53,0.0,C1066166621,2153546.56,2246628.94
39,PAYMENT,11954.77,C1621483080,130018.0,118063.23,M917015325,0.0,0.0
39,CASH_OUT,107648.74,C1551740799,22959.0,0.0,C565954779,2696890.58,2804539.32
39,CASH_OUT,63872.65,C650856057,41294.0,0.0,C1424620353,318243.02,382115.67
39,TRANSFER,696053.93,C1750244214,1579.0,0.0,C1030716397,943392.84,1639446.77
39,CASH_OUT,481729.51,C441451778,12257.0,0.0,C378338932,2478317.08,2960046.6
39,CASH_IN,72949.58,C736577376,51489.0,124438.58,C1041962240,0.0,0.0
39,PAYMENT,30679.84,C1474508011,124438.58,93758.74,M731286602,0.0,0.0
39,PAYMENT,6685.9,C838132783,93758.74,87072.84,M540637494,0.0,0.0
39,CASH_OUT,123216.73,C1857246646,182175.0,58958.27,C790129834,3024274.83,3147491.56
39,PAYMENT,17055.97,C1910006006,58958.27,41902.31,M1738221438,0.0,0.0
39,CASH_IN,38408.08,C209715826,1337.0,39745.08,C1827938895,291710.22,253302.14
39,CASH_OUT,50193.53,C2028665009,989.0,0.0,C544930506,0.0,50193.53
39,PAYMENT,46857.7,C1250424970,0.0,0.0,M1947833971,0.0,0.0
39,PAYMENT,30.28,C2022082832,0.0,0.0,M1468451265,0.0,0.0
39,CASH_IN,552136.82,C573585427,51453.0,603589.82,C1630476102,1853781.12,1301644.3
39,PAYMENT,3143.59,C446863400,140.0,0.0,M1453349989,0.0,0.0
39,PAYMENT,9533.24,C931745713,9561.0,27.76,M349837811,0.0,0.0
39,PAYMENT,11639.35,C448245912,10155.0,0.0,M1310758111,0.0,0.0
39,CASH_IN,131436.47,C866758253,45816.0,177252.47,C2034722008,10450.0,0.0
39,CASH_OUT,178079.47,C2012757098,20398.0,0.0,C1098715461,1787320.87,1965400.34
39,TRANSFER,968722.29,C1357672829,41486.0,0.0,C1645027065,0.0,968722.29
39,PAYMENT,7222.35,C438342099,0.0,0.0,M1686408764,0.0,0.0
39,CASH_OUT,136151.03,C1378481578,26896.0,0.0,C894811944,0.0,136151.03
39,CASH_OUT,22645.91,C1635586315,0.0,0.0,C483874933,90743.96,113389.86
39,TRANSFER,387797.78,C2144185086,20259.0,0.0,C1143378957,624130.22,1011928.0
39,TRANSFER,258547.47,C1064840789,133198.1,0.0,C105897994,1444.99,259992.45
39,PAYMENT,15868.81,C576788661,0.0,0.0,M731750587,0.0,0.0
39,PAYMENT,13736.55,C966092140,0.0,0.0,M1205993101,0.0,0.0
39,PAYMENT,1274.07,C1836053108,0.0,0.0,M724635418,0.0,0.0
39,PAYMENT,13209.52,C966635797,0.0,0.0,M1900033341,0.0,0.0
39,PAYMENT,1158.24,C1663993139,0.0,0.0,M1086594963,0.0,0.0
39,PAYMENT,15236.51,C335874951,0.0,0.0,M1679572455,0.0,0.0
39,PAYMENT,5293.91,C1930181450,0.0,0.0,M332700223,0.0,0.0
39,PAYMENT,2416.62,C800191217,0.0,0.0,M709296613,0.0,0.0
39,PAYMENT,3290.6,C939768204,0.0,0.0,M263309777,0.0,0.0
39,PAYMENT,6986.47,C792171692,0.0,0.0,M1030611078,0.0,0.0
39,PAYMENT,3799.9,C403169662,0.0,0.0,M427384046,0.0,0.0
39,PAYMENT,5791.74,C184035737,0.0,0.0,M1480819088,0.0,0.0
39,CASH_OUT,117239.51,C2137561079,344007.0,226767.49,C136821683,0.0,117239.51
39,PAYMENT,21632.18,C749021912,15667.0,0.0,M1733982772,0.0,0.0
39,CASH_OUT,3259.77,C592525390,1088.0,0.0,C849821097,1347967.96,1351227.73
39,CASH_OUT,143207.75,C415089916,104291.0,0.0,C1102899734,339331.82,482539.58
39,CASH_IN,63134.49,C491511513,50626.0,113760.49,C1711421873,339864.07,276729.58
39,CASH_OUT,2274.85,C695504030,50839.0,48564.15,C1403840678,125976.98,128251.82
39,PAYMENT,7742.54,C55394998,128.0,0.0,M1965161479,0.0,0.0
39,CASH_IN,220680.0,C920602988,34950.0,255630.0,C2079645099,0.0,0.0
39,PAYMENT,16122.14,C1002582869,30512.0,14389.86,M1391693417,0.0,0.0
39,CASH_IN,75546.75,C684233204,53854.0,129400.75,C632847660,0.0,0.0
39,PAYMENT,9947.9,C1678780840,52328.0,42380.1,M1323493092,0.0,0.0
39,CASH_OUT,450985.45,C2931095,15325.0,0.0,C877526856,85399.48,536384.94
39,CASH_IN,23891.58,C1812455255,49860.0,73751.58,C1593561953,657393.43,633501.85
39,CASH_OUT,172870.92,C163575318,82256.0,0.0,C142540502,1324582.32,1497453.24
39,CASH_OUT,233530.68,C1353966595,20404.0,0.0,C1637201603,0.0,233530.68
39,PAYMENT,6124.67,C901128067,0.0,0.0,M1738113797,0.0,0.0
39,PAYMENT,2559.87,C291559078,0.0,0.0,M1589427061,0.0,0.0
39,CASH_OUT,212092.69,C1534328102,55588.0,0.0,C49741807,0.0,212092.69
39,TRANSFER,673820.63,C1893321958,0.0,0.0,C1932927361,1463132.3,2136952.93
39,PAYMENT,8783.11,C1729880509,50154.0,41370.89,M1556580664,0.0,0.0
39,TRANSFER,1044210.73,C404346187,7334.0,0.0,C1621354878,131111.44,1301844.22
39,CASH_OUT,211249.38,C647599186,489.0,0.0,C2100751684,472867.9,684117.29
39,PAYMENT,9374.1,C515346229,0.0,0.0,M2119781266,0.0,0.0
39,CASH_OUT,90696.29,C675052191,49770.0,0.0,C44041664,3326476.08,3417172.38
39,PAYMENT,665.23,C1122848974,0.0,0.0,M1619112321,0.0,0.0
39,CASH_IN,233161.94,C1412461528,937.0,234098.94,C1868383847,5482661.41,5249499.47
39,PAYMENT,13124.41,C529732419,18096.0,4971.59,M936401759,0.0,0.0
39,CASH_OUT,212506.45,C1513154973,3556.0,0.0,C1054909747,1383871.99,1596378.44
39,CASH_IN,137044.04,C222949296,334.0,137378.04,C975090046,1295654.84,1158610.8
39,CASH_OUT,12007.65,C180874321,137378.04,125370.39,C320750316,1616839.12,2936345.14
39,CASH_OUT,240023.66,C1064850677,459104.0,219080.34,C1901817576,1691728.63,1931752.29
39,PAYMENT,9094.81,C1650011782,5963.0,0.0,M539982098,0.0,0.0
39,CASH_IN,76776.92,C356498466,113668.0,190444.92,C733426702,4112142.48,4035365.57
39,PAYMENT,4132.5,C1746767244,190444.92,186312.41,M1134277399,0.0,0.0
39,CASH_IN,175532.36,C405251487,323177.0,498709.36,C1698866628,0.0,0.0
39,CASH_IN,196113.48,C1888601109,165962.0,362075.48,C406372510,0.0,0.0
39,TRANSFER,474371.46,C1952728678,150987.0,0.0,C287004270,1424648.73,1899020.2
39,TRANSFER,369440.32,C1786331382,20589.0,0.0,C985433330,269235.17,638675.49
39,CASH_OUT,235821.67,C1339497339,0.0,0.0,C2035788375,476221.67,712043.34
