step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
686,CASH_OUT,137179.94,C347820916,49676.0,0.0,C2049910715,0.0,137179.94
686,PAYMENT,17.63,C2137184137,446.0,428.37,M1741547282,0.0,0.0
686,CASH_OUT,168981.73,C551312788,1053.0,0.0,C1160534328,107023.14,276004.86
686,CASH_OUT,70486.31,C1857198600,20603.0,0.0,C1725864168,0.0,70486.31
686,CASH_IN,216383.46,C117819080,56850.0,273233.46,C1543280242,0.0,0.0
686,PAYMENT,19891.47,C267932749,175.0,0.0,M1300924635,0.0,0.0
686,PAYMENT,1323.13,C932325816,56200.0,54876.87,M503876100,0.0,0.0
686,CASH_IN,110641.49,C1394601908,931.0,111572.49,C1608225494,58673.56,0.0
686,CASH_IN,337372.02,C1246394716,20273.0,357645.02,C1744647870,171912.93,0.0
686,PAYMENT,12711.02,C1823692356,27840.0,15128.98,M917617020,0.0,0.0
686,CASH_OUT,19565.85,C444564049,50256.0,30690.15,C869024815,0.0,19565.85
686,PAYMENT,31866.52,C57055451,121.0,0.0,M1964113797,0.0,0.0
686,TRANSFER,80644.77,C1313915394,0.0,0.0,C93611463,2476331.37,2556976.13
686,CASH_OUT,144955.62,C685489299,12003.0,0.0,C1672729242,0.0,144955.62
686,CASH_IN,100981.29,C533485843,243.0,101224.29,C1983956639,544492.41,443511.12
686,PAYMENT,6743.04,C1700491448,101224.29,94481.25,M760479427,0.0,0.0
686,CASH_IN,174632.67,C1486483678,48604.0,223236.67,C1095881939,2696709.44,2522076.77
686,PAYMENT,32240.41,C627064351,79931.0,47690.59,M461391035,0.0,0.0
686,PAYMENT,4215.11,C689378542,40832.0,36616.89,M1050615314,0.0,0.0
686,CASH_OUT,646526.87,C447434520,102204.0,0.0,C1404168961,2481250.29,3127777.16
686,CASH_IN,258047.68,C60253546,0.0,258047.68,C1287932415,679709.88,421662.2
686,CASH_IN,473096.07,C305574290,258047.68,731143.75,C2122554602,7264138.89,6791042.82
686,CASH_IN,151284.41,C1419727432,731143.75,882428.16,C104017523,183372.41,32088.0
686,CASH_IN,338680.92,C344724556,882428.16,1221109.08,C456443821,5939168.88,5600487.95
686,CASH_IN,220380.24,C747151234,1221109.08,1441489.33,C1332748129,1916710.48,1696330.23
686,CASH_IN,49673.64,C194318752,1441489.33,1491162.97,C1010473690,2600856.44,2551182.8
686,CASH_IN,120917.08,C632688520,1491162.97,1612080.05,C1229200741,2706896.1,2585979.03
686,CASH_IN,91283.6,C1374441734,1612080.05,1703363.65,C1136543445,2208888.66,2117605.06
686,CASH_OUT,302057.76,C963682358,19111.0,0.0,C179135687,0.0,302057.76
686,PAYMENT,1141.61,C449560233,0.0,0.0,M261371959,0.0,0.0
686,PAYMENT,10354.9,C1019423906,0.0,0.0,M9329180,0.0,0.0
686,PAYMENT,3025.89,C1207403090,0.0,0.0,M1770802971,0.0,0.0
686,PAYMENT,16930.75,C1284491444,0.0,0.0,M1042490755,0.0,0.0
686,PAYMENT,17683.35,C1170064647,0.0,0.0,M1321385532,0.0,0.0
686,PAYMENT,7418.37,C2084181304,0.0,0.0,M1536305153,0.0,0.0
686,PAYMENT,5353.81,C1881955209,0.0,0.0,M725887214,0.0,0.0
686,PAYMENT,24172.84,C125533035,0.0,0.0,M1306757541,0.0,0.0
686,CASH_IN,360622.08,C1602315139,31858.0,392480.08,C1946052301,469081.74,108459.67
686,TRANSFER,209367.56,C1426596805,558.0,0.0,C1503160272,87433.17,408176.28
686,PAYMENT,10886.07,C158640684,0.0,0.0,M1485550598,0.0,0.0
686,TRANSFER,794676.9,C214059503,52190.0,0.0,C241400550,1431464.06,2226140.96
686,PAYMENT,4625.57,C415258041,95545.0,90919.43,M885635399,0.0,0.0
686,CASH_OUT,235238.68,C828837980,6239.0,0.0,C210022688,30400.56,265639.23
686,CASH_OUT,24534.72,C804567726,0.0,0.0,C1690264782,270402.1,294936.83
686,PAYMENT,11776.02,C897802100,42170.0,30393.98,M1291438850,0.0,0.0
686,CASH_OUT,546742.95,C1167443761,412143.0,0.0,C642761356,332894.36,879637.32
686,PAYMENT,10478.97,C1337861351,0.0,0.0,M1617537691,0.0,0.0
686,PAYMENT,6060.01,C1657457743,647.0,0.0,M160248680,0.0,0.0
686,TRANSFER,283003.08,C933935010,51766.0,0.0,C1647228988,527145.99,810149.07
686,TRANSFER,397120.35,C440069822,586381.0,189260.65,C629469478,0.0,397120.35
686,CASH_OUT,362268.55,C774304002,189260.65,0.0,C605636566,852084.19,1214352.74
686,CASH_OUT,154489.87,C1313898973,0.0,0.0,C119405313,1817228.68,1971718.55
686,CASH_OUT,171590.64,C749021202,0.0,0.0,C614575774,1.298260708E7,1.315419772E7
686,CASH_OUT,201014.79,C1629977638,0.0,0.0,C1612729555,359150.15,560164.95
686,CASH_OUT,24542.01,C2014326753,0.0,0.0,C1891526778,56534.09,81076.1
686,CASH_OUT,117967.74,C839128919,0.0,0.0,C1331126668,9354172.29,9472140.03
686,CASH_OUT,128655.3,C937708733,0.0,0.0,C1872212306,1013159.5,1141814.8
686,CASH_OUT,74690.99,C1845018667,0.0,0.0,C943408087,3.087545517E7,3.095014616E7
686,CASH_OUT,167468.83,C342791506,0.0,0.0,C1761363885,398037.95,565506.78
686,CASH_OUT,101971.33,C113411623,0.0,0.0,C1891315145,629344.74,731316.07
686,CASH_OUT,22661.17,C324445158,0.0,0.0,C789671669,425418.72,448079.89
686,CASH_OUT,369164.26,C948224063,0.0,0.0,C468651851,3293520.06,3662684.33
686,CASH_OUT,162553.03,C1478493816,0.0,0.0,C1439929061,2178882.59,2341435.62
686,CASH_OUT,178330.5,C1254179045,0.0,0.0,C471441991,5874769.91,6053100.4
686,PAYMENT,63.65,C1814991816,245000.0,244936.35,M1924477770,0.0,0.0
686,CASH_IN,235779.59,C721352866,87050.0,322829.59,C1178083294,606366.9,370587.31
686,CASH_IN,154814.66,C1786266480,241903.0,396717.66,C939981079,0.0,0.0
686,CASH_OUT,59504.17,C1917861156,396717.66,337213.49,C1126467588,227799.8,287303.97
686,PAYMENT,14472.65,C690257735,20965.0,6492.35,M1950525737,0.0,0.0
686,CASH_OUT,247320.2,C1544095506,40416.0,0.0,C1945813133,11677.56,258997.76
686,CASH_OUT,353684.52,C792963242,206380.0,0.0,C84123512,0.0,353684.52
686,PAYMENT,3497.35,C630662210,294906.0,291408.65,M1157487160,0.0,0.0
686,PAYMENT,3507.19,C1356358690,9956.0,6448.81,M1651277931,0.0,0.0
686,CASH_OUT,30894.71,C2126843216,14236.0,0.0,C68974447,295509.32,326404.03
686,TRANSFER,402899.01,C1422079146,134.0,0.0,C1418995119,127793.11,530692.12
686,CASH_OUT,237084.31,C1193915236,9901.0,0.0,C1170836740,7470.6,244554.91
686,CASH_IN,298636.26,C1094716466,828470.0,1127106.26,C1478271723,0.0,0.0
